crypto_id,price,market_cap,total_volume
2,1805.8057604056937,217194191610.31747,7459269403.375004
2,1828.9565366197276,219969209232.79053,6245753617.103617
2,1830.3066513168976,220035586188.35385,4068177989.6274643
2,1913.8162493165785,230041639357.48282,7227287065
2,1893.7142740897043,227805314887.09955,6762040908.702834
2,1901.078310164527,228588229006.90048,6019457141.148654
2,1874.694885027078,225483513769.4682,5930556982
2,1861.7253869476187,223850958023.0443,6237923582.653606
2,1907.2123218510073,229335461597.8791,6910486182.970303
2,1892.0781764647577,227515751048.97668,3798117031.9435754
2,1893.178280382087,227418753400.94525,4274226592.3982744
2,1813.6816549003997,218224817446.19363,10887461193.43077
2,1883.2425846255821,226225955928.72498,9540379707.014326
2,1832.3204025034538,220285044251.91275,8474108659.099132
2,1846.0300017820573,222012641423.25446,4854817113.536453
2,1839.2080126581927,221018802010.85452,5093666796.918479
2,1754.6732284106363,210950148701.20724,41417850678.713905
2,1751.7245965042496,210604043872.2481,5031836446.183817
2,1742.5960525666158,209462687695.93982,6731496663.213711
2,1736.7894371674618,208703993936.8153,6798862284.580931
2,1650.6766675535464,198559274296.62064,8025571357.471881
2,1664.9774623940225,200099209933.71683,8283225649.8762865
2,1716.3772810928574,206321573355.89554,7008799576.1543255
2,1726.3728097349979,207595972780.22693,4859690685.481605
2,1719.2731615068672,206730774198.4613,4084738737.028457
2,1734.7931034426633,208507638780.89432,5770983890.906085
2,1790.1904407317654,215060967094.14032,7900259127.350303
2,1892.899571916819,227581626984.15152,12294793429.600212
2,1874.1779470167141,225381084937.87924,9842202529
2,1891.3450080216778,227419416441.5965,9303341351
2,1875.0599619284883,225448939889.35513,4889178964.702732
2,1899.1473121046054,228332438014.13016,7363880089.050316
2,1859.8024196427973,223061316934.54123,9893270861.839865
2,1890.0129037837075,227143144300.65317,8806434878
2,1828.4583364007253,219923192180.68494,6821723542.735137
2,1853.4452458749938,222892015037.67108,6609358548.632103
2,1934.0457142617754,232417040695.4234,11695335269.509533
2,1924.5672408676514,231096044843.46228,5763533551.087498
2,1933.9598813832074,232373535009.1871,7183593046
2,1953.7811276489165,234942840998.13855,9155212793
2,1937.0004255391354,233226523011.07104,6067277571.219523
2,1910.5052605097412,230045605241.41965,8180984490.329683
2,1855.4747836363103,223411633998.65668,13544056615.640347
2,1869.317187141899,224666147793.60873,8877609275.171074
2,1864.8685919146383,224139520023.71573,5224435476.270515
2,1866.9167424803986,224416034755.06198,2772113286.210201
2,1875.2742726720535,225295266243.27637,8878301263.054636
2,1875.8658719294942,225467256388.71954,5503014510.733429
2,1873.5068153773982,225081147081.1057,7979716345.7745495
2,2003.253616074307,240656450975.35602,12253238016.103119
2,1935.9402407442033,232297518076.90158,13163947666.120016
2,1931.389384157173,232081207333.19733,4430406660.749946
2,1923.0359898160434,230847045457.2026,4551682234.721218
2,1912.1228355695634,229772643177.76273,7684722413.234391
2,1897.199112644643,227853365302.58752,9120475118.907444
2,1889.2238055517662,227127167868.42926,8894957096.351507
2,1891.0145054589366,227484313829.40802,11204166583.061834
2,1891.4724028266849,227467577018.69775,6309767940.447504
2,1858.3111958083061,223308803225.0452,5837098870.775477
2,1887.8269808569783,226861079166.83176,6531824636.513696
2,1850.431150587501,222318417477.21103,9438614856.624678
2,1857.5965927470297,223476900309.93112,4329972808
2,1871.5331057115002,224855185617.9887,7307465774.976813
2,1858.777021,223413249190.37912,6626220422.969731
2,1874.6939950760675,225320465659.74567,4775263924.223373
2,1880.9180765299413,226074318965.13022,2990426323.771476
2,1861.8699097932104,223813641443.30435,5791342964.545562
2,1857.2761957628516,223177200443.95282,6106091989.307732
2,1869.7451086679923,225952018918.58215,8990773317.298777
2,1838.0119518760303,220936460217.74472,8178850227.510264
2,1835.7013026752861,220768212248.9121,5908647350.667135
2,1828.4611937761101,219476177802.69766,6229669774.689679
2,1835.0705778421902,220487019493.58868,2952349825.885361
2,1826.7067792702178,219533986979.75125,2992818475.645687
2,1826.9334855730522,219422824381.99362,7660232552.642202
2,1856.8441445120409,223111331723.6391,7498117030.737751
2,1855.8907273266504,222992437544.13272,6010104016.055266
2,1850.8769886993493,222411268370.8958,3733537744.9027367
2,1847.5418351143242,222019374228.76486,3694816570.962365
2,1848.505238656101,222069758272.72742,2215986526.7016535
2,1839.5128095422053,220948326523.33356,3642424563.740612
2,1843.5133910053466,221564238004.30878,4495324729.871393
2,1826.9131281594616,219472776850.51178,4416612452.1140585
2,1809.4604742643007,217444475880.3843,6472231164.689248
2,1675.8621709457839,201482976932.07773,20962774898.104233
2,1660.6791095302815,199322878932.42487,11856910739.734947
2,1669.233454808334,200676423059.4708,8226872103.119698
2,1682.461825140931,202267391138.31247,6156816706.795544
2,1666.8404654985097,200439393151.86392,6712093708.842867
2,1635.191294137295,196541301460.12344,10108448994.686905
2,1679.123993491918,201763902449.85114,10823959050.709232
2,1658.3996538851384,199312028651.97314,6850697254.402818
2,1653.4293196573105,198709215180.56833,7030468153.067507
2,1645.9049996794286,197789939427.44342,2322940231.9234123
2,1656.9310584772875,199214693241.65775,2572900593.8254514
2,1653.198566161456,198642500829.7732,4779399186.377881
2,1730.1902578762465,207724452339.73706,15798207852.361956
2,1705.1081032258105,205067943948.6809,7523425414.671642
2,1645.1815254166893,197803774139.33786,11279510278.983656
2,1630.6058904999302,196004320566.4386,9227778945.887491
2,1636.1621989563407,196740112479.6953,3262521603.9087152
2,1635.4030431134638,196612298871.42145,4542394704.482584
2,1630.6275466678564,195725018396.24792,5906286578.073623
2,1633.077003857269,196210323898.26404,6218544481
2,1632.9024163463462,196288430172.85562,7246472222.521928
2,1646.3050827277937,197814700367.66592,6834398037.677842
2,1636.354258593187,196733382406.69147,7077406725
2,1634.4459462937054,196524550291.2688,2588492462.723674
2,1617.486179584741,194563248123.99646,6682429116.848482
2,1549.8934231592937,186283839916.62595,12284774715.493246
2,1594.9745013935253,191687080858.3302,11290460280.977287
2,1607.736697039678,193243620018.56186,7824745808.137917
2,1626.436340686946,195463813946.39197,8399894536.861646
2,1641.9347582842215,197321595722.87198,6794504241.698757
2,1634.4198849990876,1.96489E+11,4301244951.269605
2,1622.478777,194894815433.29318,4510503165.4192705
2,1636.6346089914616,196866517080.99243,9941458718.149675
2,1643.698418,1.97579E+11,7059055142.620994
2,1621.5329552921687,195238284476.48944,8720556238
2,1583.824247006604,190533550315.61185,8689409317.938787
2,1593.470154,191671036661.16183,5032536233.345791
2,1593.1799744357936,191463785607.09103,2737157669.674098
2,1580.4777945863666,190012572341.59976,4019151198.2509913
2,1588.4711834402021,190754565038.93527,5882822941
2,1592.4861256187212,191614654068.4459,4739690827.753225
2,1597.4168102614992,192175393181.7551,5727217120.031466
2,1652.196396535431,198707180238.38522,13122144914.120922
2,1667.9888487709648,2.00591E+11,11095088769.99322
2,1670.9989557571496,200867042112.70465,5460542606.6502695
2,1733.8180349156962,208616290407.59848,8645520966.513845
2,1665.2764251106737,200172602294.2138,14431074410.00186
2,1656.3220030722484,199352909263.54996,7250285380
2,1648.1933725281149,198232748756.17667,8175156481.925116
2,1612.9948892467298,193905617404.47992,8787267282.127947
2,1646.393402292886,197904394911.01013,8345308634.790774
2,1635.0828552489816,196552291634.25327,3685199369.8299108
2,1634.2216551482747,196420396270.57187,5142739595.525261
2,1580.1777604853462,190023356509.71805,10498003428.260439
2,1567.4582264892952,188607402750.23563,8495369532.839566
2,1564.9162030441025,188207961818.06888,8015939736
2,1536.812804708381,184921581767.45752,9246820572
2,1550.9668729956575,186499171781.44952,7362297687.284468
2,1555.4562079337263,187282206956.7056,3481897793.4944234
2,1557.7608092483292,187396158882.85187,4201310278.827138
2,1601.2321896426622,192317986892.35892,14887178566.969343
2,1565.060587724063,188245637231.07706,7529155375.240333
2,1564.0711872017082,188182177984.6937,7161437899.834143
2,1568.3746833451946,188300682203.6159,8131899029.010305
2,1603.9099355967796,192964601205.1603,10739505720.057476
2,1629.2955293417388,195866648537.69147,6818675335.582143
2,1664.5706380939323,197491207720.22275,8470836764.501468
2,1764.9303085804013,212527885674.17044,23272549997.825783
2,1784.773410988584,214740097898.5592,28137390855.35382
2,1785.555149097494,214935538924.01108,15647597829.544785
2,1804.1617691384567,216879040348.27588,19864145386.364857
2,1780.5704118622923,214351226094.45346,12329788100.96478
2,1776.3535658345309,213698048381.15945,5385051173.590621
2,1798.1654135455137,215950565096.1834,6733870972.011415
2,1809.639301345049,217544224998.03268,12283936341.051819
2,1816.803148929945,218052557576.0985,10712345069
2,1846.482230513473,222024443887.90033,18025272109.670574
2,1800.9071798806326,216775540617.1553,15441869609.99988
2,1834.1730567056395,220418913057.4458,12992122083.558926
2,1855.454385276214,223507407757.97437,8686638673
2,1895.9380660074166,227772620755.0978,12950158459.808773
2,1898.5182255844231,228021051988.98962,12499005108.482542
2,1887.315321843377,226838264619.02618,16015418080.253283
2,1891.491779137154,227339109898.11093,11363875212.379084
2,2128.6095039438633,255606798758.6788,43401498655.145584
2,2078.853466304058,250188481452.51233,25647329729.074715
2,2052.994586063755,246828307403.76895,14070951950.662403
2,2046.0870799735535,246086372437.43423,9202824690.861519
2,2060.5328561356905,248110456054.52948,21731324925.731487
2,1980.5154306252414,238322049371.81366,21308023194.014256
2,2061.635532253063,247252247163.20584,22504704552.247604
2,1962.243839589886,235765269163.39795,23688548271.260708
2,1956.5174321166123,235552986140.5357,21074972017.71192
2,1962.6305661102026,236086751710.85898,13274234821.204763
2,2011.1267210635335,242034207822.1622,11281190664.855837
2,2022.3881475372507,243006229904.03055,16799253254.276203
2,1940.44481,233744228838.17505,20758981846.62923
2,2065.9414413104028,248555178589.68716,25168416335.347775
2,2062.269551857858,247876188093.7795,13614279337.488348
2,2080.8517575183496,250091072371.2108,20665503027.73338
2,2085.426621540017,250789193104.93494,6530490765.972065
2,2064.0742181655314,248377596959.20486,12075707002.739227
2,2030.000505811856,243720423942.89383,19226881871.14826
2,2048.535256652576,246262800348.0733,16424574534.70982
2,2025.937328,244001473817.2662,13099062740.857195
2,2051.7567179446996,246848217845.14642,11625915810.902319
2,2085.7123613209396,250640652575.93158,19913080652.27421
2,2165.297880951399,260240551667.01883,14460351398.390474
2,2190.7040403697074,263980793708.9081,13166580463
2,2242.961542677477,269584983992.8464,30345337042.00411
2,2294.0951698534136,275703016277.70374,28729334531.594917
2,2232.0254402104606,268795534917.09488,21223942410.36482
2,2354.386930946088,283213143190.7205,25387351572.192837
2,2359.8890564833255,283054038646.35785,20568283522.94774
2,2341.072481,281067496144.66614,15387242081.073635
2,2352.0987284889175,282723216106.4694,10817893038.042538
2,2222.3468384000316,267009290987.55844,18600214563.342213
2,2200.3337161808727,264706953102.87967,11775411206.200737
2,2260.8823525751127,271717710927.89438,17312498671.815353
2,2317.4650743736975,278468385078.2856,18515638424
2,2219.9516178764084,267126085639.7962,15188397489.44516
2,2227.936447135476,267401843617.0704,8454757543.524233
2,2199.5401211883855,264433892856.22266,8867828030
2,2216.929013563485,266320508900.2563,14071140889.309969
2,2176.8394126574362,261622480885.4028,15258004716.309359
2,2198.421404460542,264119934496.6169,19155737312.564598
2,2236.186961753279,268661930922.99802,19466743544.995804
2,2327.048962711535,279870641392.9921,23783915985.976246
2,2310.955662998272,278079278701.17706,9758407679
2,2264.911143671657,272522653481.91702,12635088285.645493
2,2273.6326121146535,273465660867.21106,11373112598.880953
2,2230.8761843957795,268089393468.35114,15654849177.200323
2,2376.771249284193,285529301721.8697,25167308054.85203
2,2345.2607087446872,282759891474.44507,21940267876.989635
2,2299.5262072752594,275996795853.5979,18135119123.505463
2,2294.344006,275712397143.1602,13896242967.902512
2,2279.9410085689606,274292310008.21802,6715146404.608721
2,2350.0262860085095,282101525979.4972,9173151405.888998
2,2360.7821195890947,282763246110.9591,20590257636.09842
2,2211.1708278638766,265547288684.8233,34451776444.05685
2,2270.977439333732,273109328387.3609,18341104523.019344
2,2267.087035484658,271936377917.22253,18739484389.94619
2,2241.5108270042424,269489631471.8874,8619189687.821476
2,2220.151561688879,266240104433.8105,10135753412.671106
2,2331.6603294356382,280315688401.5355,26223624729.10309
2,2341.160624264102,281144258787.4874,21533561122.854744
2,2588.769163919145,310821894359.1542,44008144956.97653
2,2618.3298618964914,315246203688.67664,40605826834.77032
2,2524.5016938912413,302053601477.7291,46082131081.854485
2,2575.9247354333543,309464480794.1958,23318906536.949352
2,2477.9374784307734,298600912656.6915,16820089427.876768
2,2515.3199803936955,302747945005.6386,13348139613.156065
2,2589.4826316304293,311194334965.7176,18488915209.86314
2,2528.3287854519394,303773198603.9342,17068418335.998499
2,2467.3289785137254,296559270703.1602,15098459635.774988
2,2489.6180646533794,299282759814.2279,13514569417.235487
2,2470.2636151036777,296860256191.2496,4996301224.731121
2,2454.909543339834,295225509771.24744,4334792607.360363
2,2307.5870034987734,277803770131.5404,15106296459.023476
2,2241.942776155338,269197026588.32986,17683786156.38525
2,2236.7393130974074,268773564276.82663,10625253854.769924
2,2219.6145274459245,266831912453.99658,9966399827.608324
2,2268.8707315074744,272427889718.48175,10737037817.034204
2,2267.907851752534,272538684736.3818,4896940248.1532755
2,2257.0544646456055,271358148811.48517,6994793950
2,2314.594728,278333996261.6204,8669925102.933998
2,2344.001400019654,281132447253.58405,11126446197.799234
2,2282.4858670158414,274484617898.52283,11853310774.419685
2,2301.737299308667,276594158634.78186,9678169140
2,2307.4329984830933,277280144884.45764,7666446064.332116
2,2294.7159248044077,275659236415.4575,4685406125.507428
2,2290.084492877089,275036393714.7881,5694619447
2,2298.669906674278,276235426059.15094,7987582984.0210085
2,2372.7608787345252,285135262492.3447,10525807971.402327
2,2424.0730404652095,291577099200.45905,10632263734.878746
2,2420.9685614791365,291262614487.10425,11000404082.586426
2,2487.8508971967804,299195541764.75714,15268873489.395958
2,2499.4921841564314,300386801746.03735,6350552320.643601
2,2505.076808453919,300920593632.2626,7498249910.857773
2,2657.990407976775,318954602301.2163,15004272817.756506
2,2641.5360974921623,317202178157.9689,20206467469.25591
2,2780.372974906562,334517950729.3397,23414613028.17406
2,2826.821475855177,339786694521.5841,25584981558.624416
2,2807.3717030539606,337473828365.6669,16920199808.887981
2,2788.561332499608,335189522076.6866,18359069390.21388
2,2874.945276040071,345342293610.9262,24082010034.68869
2,2943.723084777655,353799552082.8669,16450190201.022865
2,3015.438952062055,362259530911.22736,22509955315.753277
2,2977.0820166829903,358396919523.1304,20964306604.965725
2,2974.1315861319913,357231363983.11096,20347103477.61334
2,2926.2859129063513,351923786349.8605,14754511206.054205
2,2988.317384063568,358958857165.6327,11389585546.195946
2,3113.4082982877167,374096903874.8583,15776617346.687586
2,3173.629947,381265474877.3842,20165329047.545662
2,3242.0476538223666,389432101336.1533,23696521431.113922
2,3380.8039555421246,404949329424.75433,36665804472.19711
2,3347.6904724233455,403025040377.09424,31202875938.140316
2,3431.751998,413003335539.6049,18691101659.270218
2,3421.892147,411127183431.9037,13440796396.989847
2,3487.190931866777,418233465071.6696,15521857774.32606
2,3634.311067557102,436264151585.7691,30343202732.344658
2,3581.5348849085663,430091528234.3316,48669816283.38956
2,3822.365818156151,458288266056.32635,39700333919.056915
2,3861.9009990137733,464203366204.0903,25205795146.622765
2,3893.6138841967036,467263068859.23145,27874421858.85126
2,3916.041187699099,470299637817.79364,12069974984.534363
2,3887.473104733291,466687383451.4314,17287014475.12306
2,4070.6040749869985,488931556413.2426,32017734619.898235
2,3978.685771378112,477282030875.49994,29816123516.352203
2,4007.9121260756656,480989408310.4244,24518272534.97694
2,3879.038366642958,465517630856.3542,27637220056.20402
2,3738.381184462065,449221029692.6131,38514576896.82427
2,3514.222472178163,422006707853.2583,20314832749.48201
2,3643.280347379834,437397993876.3647,22282396647.176846
2,3525.8936406700236,423582810891.4091,24255010456.17668
2,3171.293836639821,381561860658.1416,37133280151
2,3515.6884318548646,4.227E+11,42295137774.34776
2,3493.4304387798707,419250201097.8779,24617005638.07842
2,3322.891277320318,398004903397.5174,22143063329.60288
2,3353.371241538487,402787267255.35004,13554704159.635406
2,3454.257071389558,4.15227E+11,12747604656.722906
2,3588.493402189288,429834400084.37524,19900586068.611336
2,3591.5485279028403,430639202176.35944,20094722140.101074
2,3505.2181161826984,419542828392.99164,20203376602.227142
2,3560.261511,427723174069.21906,17254415551.733036
2,3516.096057627979,422181197071.7956,13632549894.688292
2,3507.6606559474685,420903294887.95514,10414010868.767834
2,3644.767598784896,437709753307.89496,10412761139.068478
2,3508.2477201085417,421860021837.67065,17482844811.257694
2,3274.901203544406,393781420276.9656,23868370966.893692
2,3316.6829546775257,398415781571.0026,16747190219.448904
2,3332.089836615912,399925086690.5432,14937774084.622332
2,3320.2815889834437,399471237820.5192,16263669860.819765
2,3362.838907503287,403433979836.3418,8771021396
2,3453.4361261792887,414896585077.9774,9023927898.393978
2,3695.239391141908,443574943819.1214,17999535003.639297
2,3503.6535996841044,421250062703.58765,18894649449.12416
2,3539.7630640649413,425100745638.6984,18116500905.294914
2,3508.5784984486436,421184318805.19366,14665003517.99341
2,3245.5005926983195,389342347417.11646,20300936214.359665
2,3022.0057852476043,363676686678.5162,30855880984.660038
2,3157.683765827796,379419782687.94165,26426482425.143723
2,3101.190735674771,372249695864.17804,23408068977.225063
2,3083.7060147660673,370234131392.0656,19716139064.53935
2,2982.6157347097997,358157898515.81726,18555883608.901867
2,3064.9115922294277,3.68395E+11,15776619346.387112
2,3065.682561565907,368924952677.7875,21398170387
2,3152.1915066519473,378601475454.5042,9245604715.543312
2,3147.137754,377835271557.1954,9264213264.253492
2,3199.769589894069,384466906716.16833,12101339610.34102
2,3218.9672686428075,392775107740.5133,11111254140.889095
2,3138.814357009402,383068563917.3423,14931662515.529316
2,3157.6193174815944,385360500023.0152,14827151368.90256
2,3131.4192197400516,381832436730.7926,11150981612.611172
2,3259.2522227654413,3.97163E+11,12739849720.355131
2,3259.503404256033,3.98638E+11,10786187404.455635
2,3213.6890004948136,392350038771.61163,15480798749.513744
2,3018.549635877818,368786372970.94403,19251155949.751816
2,2976.0902075157046,364276973974.7534,22064350438.409042
2,2988.5486490452654,358796765165.93835,14175880226.413488
2,3102.1512923656555,373187731785.70636,13929437694.673725
2,3115.0233215730136,3.74188E+11,8430889402.258022
2,3136.57511,376477227799.9195,8027546635.921553
2,3064.5913995603364,368312963227.33984,13196102657.36935
2,3015.1597696166846,3.62687E+11,11727252097.462042
2,2975.726966,357038251698.12964,10555086522.407984
2,3038.3447046668207,364426702625.02203,10961137747.243969
2,2910.684500017475,349622946794.7746,12185177562.18238
2,2908.9827849031903,349391330491.6799,6479337783.261837
2,2931.3106669139133,3.5212E+11,5237992152.442184
2,2948.3034552659406,354155572145.7024,13930280821.074911
2,2881.7959916152945,346305956691.41315,11258734172.441973
2,3035.758955126304,365225903815.16327,13809709402.13564
2,2943.5851283842208,3.53501E+11,11039599517.596857
2,3095.9968442929658,371220670629.6318,13846325669.567377
2,3120.5493782541066,375206332441.6955,8357435200.282594
2,3071.324418093757,3.68598E+11,6983633593.912785
2,3656.390090299324,439830728213.1206,27159496889.816044
2,3792.486220211773,455765526085.79254,37370060267.60153
2,3741.897740560911,449694006822.5555,24114510372.012993
2,3766.398091341944,451934122188.91656,46761576029.509094
2,3727.065981583209,447600344544.24176,20715688665.955757
2,3750.077159389676,450038598582.0329,8464533427.424917
2,3825.277957577714,459504483187.0394,10540798421.159782
2,3893.3921058941055,467614044547.03687,15290249260.872213
2,3840.68886,462070810453.6889,18146426007.646515
2,3765.3025567780796,452762636814.4171,15290595277.792278
2,3748.6391523334596,450215609802.7726,13659082592.12581
2,3761.0692456476336,452758719430.44403,12068376838.694778
2,3813.452441559934,457995091024.9556,7216291113.118156
2,3780.7119847349145,454304865087.93256,9915137834.269558
2,3766.6376499412618,452084974218.36816,12609351903.623407
2,3814.932030146498,458132490211.60803,11652766019.496792
2,3871.0820906216727,464211497547.6711,12871943841.967451
2,3812.701856549199,458058824868.5632,11650774701.467743
2,3679.3766523741783,442056588562.9977,16199024684.298843
2,3683.0253801346485,442391279529.5943,7575768941.686513
2,3705.8998844045504,445276601430.4424,6301031436.913941
2,3666.8276647258203,440506095151.8904,8786880927
2,3498.5559542215797,420251663393.7583,19621933421.92237
2,3559.4475336257624,427834174694.1308,16798065224.846418
2,3465.316584199481,417151499335.3688,14257587847.282923
2,3478.7748349889234,418279823088.9498,14164619768.518377
2,3565.1232591862595,428318893969.5867,12060524631.965353
2,3618.508652976102,434773902047.7907,8663362158.145231
2,3510.3586935289036,421162133590.23956,17226962124.000225
2,3480.4713384276088,424951660073.25385,21649791273.213665
2,3555.9658395535403,434492651441.09186,15091044746.84232
2,3511.284828,429570574514.96106,15933137676.283852
2,3516.88098,4.3007E+11,16100418805.143234
2,3494.7985621731755,427271533995.02954,6342881010.269747
2,3417.7971372978254,418002114768.76056,8947881396.036127
2,3357.1006400727606,402843439308.6059,23589084207.47341
2,3395.304687339692,407935619100.4282,11981602845.529747
2,3365.9446697083863,404420889593.2137,10009281218.932026
2,3442.910158110125,413911406152.8098,11076955211.879559
2,3374.6051303067916,405590219265.00946,10962843305.829046
2,3371.278227967461,4.05187E+11,5551997885
2,3435.3183276337395,412683392973.9106,7498532249.327012
2,3438.009078999906,413087026853.55963,11834316021.632442
2,3417.8984255478363,410850514007.59125,8478511086.945243
2,3295.808464429979,395971730267.60034,15473856746.245096
2,3069.0434008340803,369571668593.03217,19209988737.688694
2,2984.398102498264,3.58878E+11,31755421068.593773
2,3066.247437954064,368279414918.9943,9871087552.273798
2,2928.6012310061665,350977454882.58325,10243406181.924892
2,3016.0833537946064,362836336467.41907,20819810746.374283
2,3064.0923605197886,368733224976.19775,14902982165.592142
2,3099.7101861313545,372867773189.40076,14523237728.597153
2,3102.0902302291074,372384838887.21234,14058546522.739754
2,3132.980838609695,376300269815.6458,12435435678.409641
2,3173.5042341380185,381711250543.1549,7830621980.637015
2,3252.654184707363,391583812600.5758,9867236520.521011
2,3488.5387580277174,419316550609.62476,18368344859.430637
2,3446.7658893041003,414703698412.0949,21040427365.588116
2,3389.441287038116,407908628077.67224,16978839263.794697
2,3428.5520187667257,412233122047.3164,14884776298.264118
2,3505.222536388452,421392010127.0308,17784761899.551624
2,3522.8013028122487,423550664963.50604,9427844290
2,3533.118349531153,424780865928.9678,13378492000.408422
2,3443.073350817144,413961610216.08093,18304154013.687572
2,3482.9837705931927,418879212976.89734,25079221799.230476
2,3336.3802530382436,401152738546.72644,15765758234.562634
2,3173.7633983274727,381782355331.5728,25890826733.28285
2,3278.1869575279507,394189879099.2592,15169277359.834238
2,3254.611672582785,391424161950.5181,14496971021.239912
2,3272.8501306701373,393579006059.7797,7818233563.235541
2,3316.942188773212,399239444647.5382,18452148650.905613
2,3276.981779516743,393942961780.88654,13805865977.524105
2,3233.076804863122,388633791826.8701,16143420325.47769
2,3204.2465237463616,385340171208.75555,17786413332.129932
2,2983.300976694291,358543505038.73834,18785849199.903355
2,2906.7150241765007,349395441871.30615,17701956694.58319
2,2682.4373928187924,323403607818.7498,22171247833.139385
2,2415.6311394312143,291245061884.5607,73571034926.63428
2,2455.511377,295168597349.07764,27613148149.796356
2,2341.590346028249,282098261495.40393,24968091142.09198
2,2685.012750687489,322827381254.3183,24290512619.839314
2,2602.1840712761878,312353537574.9063,18077335701.97768
2,2608.0357436286963,313697482213.2365,8849019546.648287
2,2558.790870730736,3.0774E+11,12624674028.077477
2,2726.777988551933,328070186437.41003,22670968464.846756
2,2703.5505587641255,325002180894.27686,16366799383.61909
2,2662.780395092489,320231285058.06165,15887432311.728333
2,2569.8604812159274,309002097789.9878,15498476343.410463
2,2592.249006212312,311786461030.44476,12841847017.271076
2,2613.139261446099,314212508914.4149,5483825246.098839
2,2614.6012806263716,314682052511.7037,8617702421
2,2640.5904207330605,317616756579.9527,11730843561.162947
2,2575.643435503567,309867213669.31934,12823659998.035198
2,2630.2988017642488,316360729845.1586,11246256658.90509
2,2623.289171364539,315630604929.4857,10277172867.663338
2,2763.2554073640704,332181161792.2442,17876365362.452858
2,2767.840733546234,332950073030.8183,11990449014.147696
2,2745.164671605207,330332547375.3104,8312216650.941433
2,2683.0801154902983,322816645099.5817,11486270160.014797
2,2457.2773517547434,295636169778.93835,17505948780
2,2527.0269814017706,303958449107.31573,21234602056.030586
2,2526.7383553003406,304106394048.1237,13272715023.256615
2,2527.690204915795,304009556580.61725,15607580785.925383
2,2513.3643501004462,302383496015.1365,6105765553.728281
2,2430.0202661439344,292436067877.0585,11229587557.968822
2,2534.9048168403706,304838837601.64795,12130504179.053215
2,2437.1471557556497,293818299349.5953,9565142020.243557
2,2448.307858,294329412026.3932,16639700582.521397
2,2367.7700509506026,284989115168.67084,11060190870.627691
2,2223.780428382685,267574522057.00296,26087934661.284035
2,2272.6972849951912,273350308345.93225,10405191111.340616
2,2296.4029520764498,276344419515.7602,9844980386.825493
2,2359.565766831627,284026097136.9972,15874675673.552357
2,2389.4740111256497,287422889605.8082,12508388687.122387
2,2342.9639236941434,282041230807.9828,14692963988.99108
2,2362.300238174588,284255194234.77527,11610780893.077023
2,2445.08621,294131761890.3451,13122792869.978857
2,2418.0828083179904,290912717943.81995,7248493705.268602
2,2322.6433317480564,279257769574.61383,9361948332.945747
2,2295.1348386540835,276339513490.21936,16629103878.54157
2,2341.0924132597524,281704536557.3961,14449511265.93516
2,2361.960992100706,283874122378.3681,17524561761.811428
2,2465.2347833172967,296680606397.51587,17820089225.37694
2,2557.6218555442515,307586864690.1545,18498405459.395584
2,2614.599604753501,315153052833.9301,9276102854.536339
2,2582.847683741262,310840922229.8413,12759588941.97967
2,2647.9931622033255,318666137823.1156,19740370943.835594
2,2653.844345308008,319524635350.52515,16584773336.25631
2,2578.566359563475,309875035203.6359,14003678832.756735
2,2630.949837,316828988137.27673,16686162392.966532
2,2698.1928212346033,324681649929.6723,16468123574.12263
2,2680.218702062471,322761939149.4107,9607072594.439383
2,2659.611211611689,320146112155.9396,9570811494.068226
2,2597.3411516834435,312577514239.3695,17539259209.42195
2,2451.631522589772,295243912099.71765,26538568534.282005
2,2365.231040243019,284621591999.18945,20613586399.40693
2,2348.0048369247393,282601960212.3656,18771995105.191242
2,2416.9184055552637,290928251441.44226,15230883994.399237
2,2415.4038137445546,290706276902.6144,7362867897.959902
2,2438.030912544012,293516242471.9333,7641011283.520121
2,2422.7506412955013,291612805733.03143,16943828822.371426
2,2441.4651696200294,294190554781.40424,13601054198.545612
2,2367.615096789395,285084590935.4484,14384326799.317202
2,2381.7817088014776,286552629874.8065,14686776834.298496
2,2435.7137843692162,293162664953.97815,13097241431.234644
2,2477.6130275578225,298282533565.2097,8538997411.470292
2,2466.8607267086663,296977636559.92773,7516544091
2,2628.504376157751,316451494816.54065,21502937840.286705
2,2602.0760435960988,313216116600.22363,21986428173.14599
2,2611.700159182395,314435102932.4304,16135687550.25065
2,2603.1202923346113,313194633306.5954,14330391810.475258
2,2643.156520987104,3.18246E+11,16301885114.203026
2,2649.979289580214,318975355966.1185,7337169826.464913
2,2742.9591411600395,330127637903.2564,12697856633.571321
2,2665.731938974013,320871813296.62164,17340865615.868176
2,2619.5653130506435,315286963217.6233,15418370745.51069
2,2524.1038563091197,303758669310.65466,19004341635.326817
2,2536.234041319884,305016120148.3843,16708110976.636312
2,2422.093289,290598017399.4684,23734197478.807434
2,2479.3736032443317,298518432454.89374,13434262241.34632
2,2505.502947138879,301656245036.7335,8656317174.654642
2,2564.8138556782997,3.08761E+11,19560694034.693996
2,2638.637351278122,317633905084.8851,22541317733.245987
2,2657.6141818494384,3.20125E+11,22790792400.863556
2,2514.750787241073,302903644448.69275,20097565241.562813
2,2513.8372870612066,302633410028.4328,20396109310.40712
2,2491.352150058657,2.99973E+11,8253307127.229915
2,2456.979687344711,296080479788.81036,14546539750.496363
