crypto_id,price_date,close_price_usd,market_cap_usd,volume_usd
3,2024-07-30,182.5435213,84999082717.00,4625426992
3,2024-07-31,179.0391934,83221052241.00,3282604319
3,2024-08-01,171.9739913,79950614578.00,3584555339
3,2024-08-02,167.8878367,78136018435.00,5413794224
3,2024-08-03,152.4106842,70897108855.00,5270915156
3,2024-08-04,143.1274873,66539693653.00,4326247997
3,2024-08-05,137.5550353,64069506752.00,5254540267
3,2024-08-06,129.6977058,60385581800.00,16968925435
3,2024-08-07,143.6434139,66888724878.00,6966233302
3,2024-08-08,145.1424497,67833484661.00,6502915917
3,2024-08-09,163.0465073,75605989423.00,6758056552
3,2024-08-10,156.4810261,72748882743.00,3855610171
3,2024-08-11,153.892468,71780208859.00,2125943909
3,2024-08-12,141.471288,65970515368.00,3023585724
3,2024-08-13,146.522193,68410924516.00,4393744279
3,2024-08-14,146.7718469,68523383455.00,2815066563
3,2024-08-15,143.8673186,67161503326.00,3299796281
3,2024-08-16,142.8816254,66618864444.00,3650888707
3,2024-08-17,139.1231867,64863103907.00,3346024394
3,2024-08-18,141.6888094,66056074284.00,1510724675
3,2024-08-19,142.4660836,66473085149.00,2449782935
3,2024-08-20,144.5738016,67367254143.00,2725980608
3,2024-08-21,142.5158302,66476153688.00,2571440737
3,2024-08-22,142.5238694,66440969750.00,2339708557
3,2024-08-23,143.2542794,66761547035.00,1680863863
3,2024-08-24,152.9287375,71446953314.00,3449069389
3,2024-08-25,160.6402409,74722638008.00,3689677142
3,2024-08-26,158.6330441,73951133109.00,2152634485
3,2024-08-27,157.0393739,73245258413.00,3208083625
3,2024-08-28,146.8243129,68457640744.00,3533217491
3,2024-08-29,143.8331723,67227955366.00,3755527848
3,2024-08-30,139.9259778,65235562102.00,2485174113
3,2024-08-31,138.2197549,64456415887.00,3520846804
3,2024-09-01,135.2996857,63101327573.00,1100650506
3,2024-09-02,128.7910662,60117065790.00,2592581490
3,2024-09-03,134.9846161,62985001475.00,2686355118
3,2024-09-04,127.5827763,59614645975.00,2173659979
3,2024-09-05,133.56818,62251929888.00,3336191234
3,2024-09-06,129.27373,60387775939.00,2564083516
3,2024-09-07,124.8879493,58344018516.00,4234656650
3,2024-09-08,127.6877342,59680948984.00,1696685413
3,2024-09-09,129.9211518,60759608104.00,1689463331
3,2024-09-10,134.8794137,63097455960.00,2931030210
3,2024-09-11,135.5352063,63391578713.00,2072831875
3,2024-09-12,132.6027931,62056036481.00,2671734091
3,2024-09-13,136.209124,63757976308.00,1924374548
3,2024-09-14,138.9733418,65041521981.00,2224225923
3,2024-09-15,137.1841587,64231025021.00,1141559407
3,2024-09-16,131.6226707,61583690049.00,1781296503
3,2024-09-17,131.5204018,61587188879.00,2079969052
3,2024-09-18,131.5213787,61598080482.00,2150547014
3,2024-09-19,133.6138595,62403271564.00,2755309741
3,2024-09-20,142.6857434,66808347525.00,3564421946
3,2024-09-21,146.4788277,68638372125.00,3882733732
3,2024-09-22,149.6684323,70140329690.00,1873292318
3,2024-09-23,144.8397328,67842797097.00,2044307162
3,2024-09-24,144.8861036,67870222048.00,2886324908
3,2024-09-25,152.8871877,71709338802.00,3787418563
3,2024-09-26,148.1082936,69291597152.00,2721186645
3,2024-09-27,155.4661156,72884471286.00,3823684873
3,2024-09-28,157.7979588,73978003989.00,3684393154
3,2024-09-29,156.9590628,73518555010.00,1727901444
3,2024-09-30,158.6234219,74369588838.00,2258758247
3,2024-10-01,152.5440342,71395922728.00,2919586310
3,2024-10-02,145.2089641,68058487039.00,4888868006
3,2024-10-03,140.4484328,65807677886.00,3403092049
3,2024-10-04,136.6539365,64050560287.00,3660493469
3,2024-10-05,143.164768,67069277150.00,3107174328
3,2024-10-06,142.7406653,66856779428.00,1404635948
3,2024-10-07,146.348536,68620543171.00,1447038882
3,2024-10-08,144.2126566,67824969531.00,3411951971
3,2024-10-09,143.4338505,67328950382.00,2021753887
3,2024-10-10,139.3263504,65433504790.00,2070835888
3,2024-10-11,138.7621552,65104986869.00,2066229154
3,2024-10-12,145.3183432,68238430126.00,2171464129
3,2024-10-13,146.5810623,68817502223.00,1342624320
3,2024-10-14,147.4922909,69243494227.00,1681570122
3,2024-10-15,157.3459293,73962264985.00,3436470404
3,2024-10-16,154.6226333,72639268354.00,4033304497
3,2024-10-17,154.2635899,72422733078.00,2755639618
3,2024-10-18,150.2730608,70573405284.00,2717600021
3,2024-10-19,155.0727514,72886877673.00,2035291816
3,2024-10-20,159.592682,74964939766.00,1863265087
3,2024-10-21,166.5735808,78229210682.00,3153223457
3,2024-10-22,166.3760341,78180519224.00,4851472928
3,2024-10-23,167.2113494,78495515410.00,4409925955
3,2024-10-24,171.3139041,80605199376.00,4820717294
3,2024-10-25,177.3730613,83303181939.00,4352868536
3,2024-10-26,164.3447596,77285778632.00,6060843281
3,2024-10-27,170.5603534,80185439055.00,3465680936
3,2024-10-28,176.6259669,83135834565.00,3262906487
3,2024-10-29,178.1404583,83861396528.00,4573928547
3,2024-10-30,179.3686111,84365189647.00,4626744760
3,2024-10-31,175.0791031,82365474416.00,3787670946
3,2024-11-01,168.4025224,79289455542.00,3406710810
3,2024-11-02,166.2882103,78250082082.00,3797335907
3,2024-11-03,165.9950279,78131615350.00,1957197290
3,2024-11-04,162.667918,76639755912.00,3328092039
3,2024-11-05,157.6072231,74183140425.00,3431380036
3,2024-11-06,166.511436,78482680247.00,4231343887
3,2024-11-07,187.1685353,88185066304.00,12310513296
3,2024-11-08,196.2025392,92394882481.00,6091288676
3,2024-11-09,199.8333669,94211532388.00,7260188190
3,2024-11-10,200.1685709,94841594020.00,4159056438
3,2024-11-11,210.1878425,99044422019.00,11110901193
3,2024-11-12,222.6437903,105000000000.00,12984443506
3,2024-11-13,213.0672905,100554000000.00,13290465438
3,2024-11-14,215.0830228,101553000000.00,13805972978
3,2024-11-15,209.3680513,98608091950.00,10550722957
3,2024-11-16,219.0856901,103343000000.00,7498818405
3,2024-11-17,216.0546721,101971000000.00,5969522662
3,2024-11-18,237.4665537,112583000000.00,12972061002
3,2024-11-19,239.7774204,113790000000.00,10983854913
3,2024-11-20,237.9132877,112929000000.00,8433368277
3,2024-11-21,236.0401243,112009000000.00,8823415602
3,2024-11-22,257.2507186,122061000000.00,14028640651
3,2024-11-23,256.2479023,121664000000.00,9312488228
3,2024-11-24,254.6989736,120860000000.00,8833978840
3,2024-11-25,253.6389325,120502000000.00,6901354952
3,2024-11-26,234.5375216,111345000000.00,8666830055
3,2024-11-27,230.7791412,109621000000.00,9750668818
3,2024-11-28,242.4667868,115105000000.00,7109836476
3,2024-11-29,237.6527381,112826000000.00,5255693436
3,2024-11-30,243.7008966,115696000000.00,5755025281
3,2024-12-01,238.1634767,113137000000.00,4804502976
3,2024-12-02,237.5471883,112858000000.00,5045595847
3,2024-12-03,225.528361,107160000000.00,9899598135
3,2024-12-04,234.9925864,111849000000.00,10452192112
3,2024-12-05,229.0666992,108895000000.00,8783744907
3,2024-12-06,237.3008587,112781000000.00,12602226714
3,2024-12-07,237.0064687,112629000000.00,8922633455
3,2024-12-08,238.8932974,113839000000.00,5251587541
3,2024-12-09,237.5785456,113136000000.00,4395374813
3,2024-12-10,217.6173784,103659000000.00,11429229528
3,2024-12-11,213.5268721,101631000000.00,11187514119
3,2024-12-12,227.0731414,108729000000.00,7555103206
3,2024-12-13,227.0257475,108700000000.00,6550517086
3,2024-12-14,224.5954633,107552000000.00,5161260054
3,2024-12-15,219.8718363,105316000000.00,3877459093
3,2024-12-16,224.5365889,107668000000.00,3942318067
3,2024-12-17,216.5154496,103891000000.00,6624387280
3,2024-12-18,222.7403297,106838000000.00,7985124598
3,2024-12-19,205.3633024,98187529554.00,8480297086
3,2024-12-20,194.9019816,93450456552.00,10468690591
3,2024-12-21,194.1219845,92885810388.00,12107653719
3,2024-12-22,181.0289078,86608023116.00,6815137489
3,2024-12-23,180.1529938,86503599317.00,5182484546
3,2024-12-24,189.8421862,91042236757.00,6301604626
3,2024-12-25,197.500986,94580217212.00,4227931012
3,2024-12-26,197.3576593,94663647605.00,3348485302
3,2024-12-27,188.1445663,90223406707.00,3632161406
3,2024-12-28,183.7486639,88113693165.00,3493249464
3,2024-12-29,194.8276511,93472385728.00,2617139754
3,2024-12-30,189.928413,91097223581.00,2637965245
3,2024-12-31,190.7006651,91400962710.00,3958275830
3,2025-01-01,189.4516837,91478338044.00,3962483816
3,2025-01-02,193.6467914,93458487148.00,2824600479
3,2025-01-03,207.8786268,100435000000.00,5084254052
3,2025-01-04,217.6472895,105095000000.00,4911221653
3,2025-01-05,216.6836483,104689000000.00,3044194455
3,2025-01-06,213.4482354,103130000000.00,3048234520
3,2025-01-07,218.4209767,105523000000.00,4309097910
3,2025-01-08,202.4925457,97995322630.00,5199767126
3,2025-01-09,197.4520677,95682675886.00,5972330800
3,2025-01-10,185.0111351,89422935372.00,4609352627
3,2025-01-11,187.8201167,90863602527.00,4489439744
3,2025-01-12,188.0632508,91151211517.00,2634148745
3,2025-01-13,188.3919429,91207532008.00,1635265226
3,2025-01-14,183.1142885,88705877704.00,6287216536
3,2025-01-15,187.7045252,90966038336.00,3315788783
3,2025-01-16,205.758548,99617521323.00,4804084650
3,2025-01-17,211.2339937,102762000000.00,7068314925
3,2025-01-18,219.779054,106976000000.00,5970704169
3,2025-01-19,262.5615765,127785000000.00,25509863877
3,2025-01-20,251.9748855,122021000000.00,27745408600
3,2025-01-21,242.4715041,118039000000.00,24105137275
3,2025-01-22,250.3984908,121552000000.00,12579840532
3,2025-01-23,256.1143344,124606000000.00,10328230618
3,2025-01-24,253.4950313,123000000000.00,10816185398
3,2025-01-25,253.6263789,123361000000.00,8592029753
3,2025-01-26,257.0742997,125148000000.00,5803289041
3,2025-01-27,241.0673163,117304000000.00,4718944732
3,2025-01-28,234.9791471,114277000000.00,12684970732
3,2025-01-29,226.8894561,110398000000.00,5786086231
3,2025-01-30,228.6145426,111355000000.00,6211589569
3,2025-01-31,239.0471973,116560000000.00,5322441766
3,2025-02-01,231.507823,112644000000.00,4767010236
3,2025-02-02,214.4636642,104469000000.00,4126022506
3,2025-02-03,202.3249285,98398368501.00,9577730752
3,2025-02-04,215.9514723,105000000000.00,17185125725
3,2025-02-05,207.4240639,100803000000.00,8488460261
3,2025-02-06,196.2178757,95550201539.00,4519102617
3,2025-02-07,189.3893251,92031851838.00,4544519197
3,2025-02-08,192.2709679,93773950310.00,5321325631
3,2025-02-09,199.7093939,97430610891.00,2738591551
3,2025-02-10,200.4463467,97797330677.00,3575183755
3,2025-02-11,200.0458466,97602797577.00,4877446867
3,2025-02-12,197.9291526,96650663515.00,4610068876
3,2025-02-13,196.6030139,95802342588.00,4991943970
3,2025-02-14,194.2631702,94843692266.00,3243643748
3,2025-02-15,199.6501197,97468827983.00,4307573003
3,2025-02-16,194.425451,94916725048.00,2126185024
3,2025-02-17,188.1655845,91860796550.00,2477404625
3,2025-02-18,177.919972,86934660079.00,4953743555
3,2025-02-19,169.1071822,82487856966.00,7430021943
3,2025-02-20,169.2644344,82688920914.00,4126508611
3,2025-02-21,176.0207418,86011244819.00,3748737862
3,2025-02-22,169.001232,82609623069.00,5320752622
3,2025-02-23,172.2128039,84180442889.00,2446840290
3,2025-02-24,168.0930265,82111049207.00,1845951247
3,2025-02-25,141.1659303,69785445476.00,8204544975
3,2025-02-26,144.3563355,71703011110.00,10792855905
3,2025-02-27,134.6628546,67080997139.00,5565468106
3,2025-02-28,137.6064816,68562002292.00,4247821646
3,2025-03-01,148.174663,73865234148.00,8773643463
3,2025-03-02,143.4002226,72725965138.00,3750217492
3,2025-03-03,178.1741318,90446325718.00,13105437775
3,2025-03-04,142.5141267,72549477478.00,10365994673
3,2025-03-05,145.0619094,73677404621.00,8959390661
3,2025-03-06,146.1815872,74254605878.00,5058439504
3,2025-03-07,143.4513475,72855104266.00,4945954333
3,2025-03-08,139.1826626,70789658073.00,7016301953
3,2025-03-09,136.8821064,69641393306.00,2514068553
3,2025-03-10,126.6342681,64443868119.00,3801194131
3,2025-03-11,118.7864437,60550984692.00,5864031854
3,2025-03-12,125.428768,63868692268.00,6029007255
3,2025-03-13,126.5653649,64342608562.00,4689543463
3,2025-03-14,123.2377075,62750805255.00,3271148359
3,2025-03-15,133.5545346,68090655260.00,3701658673
3,2025-03-16,135.8380809,69171954733.00,2173510695
3,2025-03-17,126.1651453,64335280378.00,2798721597
3,2025-03-18,128.2798095,65460614429.00,2835104845
3,2025-03-19,125.3440601,63883571506.00,2936759433
3,2025-03-20,135.6227617,69135638973.00,4227937432
3,2025-03-21,127.6762642,65205449286.00,2856454080
3,2025-03-22,128.2397382,65399367439.00,2682481813
3,2025-03-23,128.3918739,65538073390.00,1633225353
3,2025-03-24,132.1010687,67460845087.00,1946961910
3,2025-03-25,140.5793688,71815757432.00,4982998049
3,2025-03-26,143.9330513,73627601378.00,4141256445
3,2025-03-27,137.0933425,70000923888.00,3544853267
3,2025-03-28,138.3789793,70778661498.00,3091328527
3,2025-03-29,129.4462168,66247008411.00,3970975244
3,2025-03-30,124.5018966,63588827541.00,2655617263
3,2025-03-31,124.5806499,63769548571.00,1878569311
3,2025-04-01,124.8661784,64041752306.00,3728330338
3,2025-04-02,126.8069368,65013471543.00,3477738068
3,2025-04-03,118.0855059,60554316319.00,6220758263
3,2025-04-04,117.1929519,60114820903.00,5474729960
3,2025-04-05,122.7130747,63119906836.00,6141157659
3,2025-04-06,120.1683821,61612075006.00,1955824997
3,2025-04-07,105.7651501,54407017310.00,4396294752
3,2025-04-08,106.7967654,55287675172.00,9917012343
3,2025-04-09,105.4865468,54362173273.00,6176838846
3,2025-04-10,118.9628806,61346961564.00,8239588242
3,2025-04-11,112.8861685,58222992351.00,4925583853
3,2025-04-12,121.3924954,62579152124.00,4490645225
3,2025-04-13,132.1543853,68213237376.00,4651920910
3,2025-04-14,128.2347433,66179248513.00,4291450492
3,2025-04-15,129.421812,66819953237.00,5081658904
3,2025-04-16,126.3038818,65196188092.00,3719787999
3,2025-04-17,131.4761428,67870163137.00,5101503918
3,2025-04-18,134.6151649,69481783520.00,4018737661
3,2025-04-19,133.9760883,69200358045.00,2480801560
3,2025-04-20,139.6424801,72126425869.00,2834667466
3,2025-04-21,137.6315829,71115714800.00,3092429799
3,2025-04-22,136.3303975,70377196884.00,4783795039
3,2025-04-23,148.803975,76994272930.00,5472749483
3,2025-04-24,150.9999109,78136958296.00,5423865832
3,2025-04-25,152.3299364,78834813871.00,4515150019
3,2025-04-26,150.920089,78095157985.00,5066838746
3,2025-04-27,149.1463308,77171380425.00,2422656520
3,2025-04-28,148.246672,76723146261.00,2296538428
3,2025-04-29,147.990833,76624350441.00,4344220984
3,2025-04-30,146.4930576,75781317346.00,3236163762
3,2025-05-01,147.7334833,76523027843.00,3339352715
3,2025-05-02,150.760467,78031497674.00,3739901459
3,2025-05-03,147.9721391,76659566565.00,3193090564
4,2022-01-01,1.31071985,42196254346.00,1106501857
4,2022-01-02,1.378405199,44200479605.00,736142311.4
4,2022-01-03,1.379503256,44292070956.00,753645356.2
4,2022-01-04,1.32394813,42579298187.00,828444706.3
4,2022-01-05,1.311842695,42361773517.00,906279798.5
4,2022-01-06,1.239527837,39972161973.00,1224845206
4,2022-01-07,1.279608996,41181327449.00,1375470277
4,2022-01-08,1.214489366,38940980401.00,1537503331
4,2022-01-09,1.188626332,38305510647.00,1307167794
4,2022-01-10,1.174979737,37584527638.00,811699663.8
4,2022-01-11,1.130722478,36302150873.00,1307941136
4,2022-01-12,1.18667167,38098252396.00,952035463.4
4,2022-01-13,1.306043546,41891466165.00,1288777939
4,2022-01-14,1.236729002,39819346582.00,1509253079
4,2022-01-15,1.291350931,41149779254.00,1401461596
4,2022-01-16,1.296190458,41629341033.00,801645016.3
4,2022-01-17,1.409305142,45306926786.00,2190580340
4,2022-01-18,1.589288927,50522872800.00,4791090273
4,2022-01-19,1.470832411,47247124369.00,3926232291
4,2022-01-20,1.342776193,43125375199.00,2953432998
4,2022-01-21,1.26057431,40662405607.00,2255033812
4,2022-01-22,1.122040195,36368173704.00,2791296568
4,2022-01-23,1.071909388,34256465787.00,3616776503
4,2022-01-24,1.121127125,35957697984.00,2162148187
4,2022-01-25,1.069908154,34308092836.00,2857852889
4,2022-01-26,1.045692057,33519647999.00,1537074541
4,2022-01-27,1.078198211,34783150529.00,2155730729
4,2022-01-28,1.04787477,33601561741.00,1379581941
4,2022-01-29,1.052969059,33733183104.00,1032965551
4,2022-01-30,1.063430567,34002313217.00,783225773.3
4,2022-01-31,1.039120436,33352205325.00,632774025.8
4,2022-02-01,1.054751015,33717971206.00,817625399.8
4,2022-02-02,1.090328688,34804039587.00,979105491.4
4,2022-02-03,1.031453422,33051606755.00,955710873.9
4,2022-02-04,1.056423777,33875277869.00,765456326.6
4,2022-02-05,1.13384831,36204546434.00,1013126102
4,2022-02-06,1.129779087,36378045085.00,1176550216
4,2022-02-07,1.147237801,36862183979.00,752428785.5
4,2022-02-08,1.200149434,38523988522.00,1849002690
4,2022-02-09,1.181509224,37856316807.00,1992641862
4,2022-02-10,1.197539247,38383301475.00,1078225008
4,2022-02-11,1.154357096,36992223260.00,1338197848
4,2022-02-12,1.081594641,34703538694.00,1053881949
4,2022-02-13,1.057059489,33875479735.00,1051948178
4,2022-02-14,1.046837001,33537767337.00,801110888.9
4,2022-02-15,1.052285473,33725640381.00,957978409.8
4,2022-02-16,1.108328559,35679172598.00,1036467398
4,2022-02-17,1.085419048,34925054509.00,766148212.3
4,2022-02-18,1.021084299,32776487179.00,812615784.5
4,2022-02-19,0.998591471,32059403499.00,996941380.7
4,2022-02-20,0.99914188,32017660308.00,878381951.6
4,2022-02-21,0.934134075,30150673034.00,1124857650
4,2022-02-22,0.860280043,27688893324.00,1548137013
4,2022-02-23,0.891381195,28644348109.00,1600203240
4,2022-02-24,0.870560963,27987012931.00,1350169630
4,2022-02-25,0.853844979,27380809087.00,2765582273
4,2022-02-26,0.897418562,28804358272.00,1242827016
4,2022-02-27,0.887727842,28448195570.00,838819546.7
4,2022-02-28,0.860694896,27574399428.00,931897414.7
4,2022-03-01,0.96032814,30630996790.00,1359833504
4,2022-03-02,0.963676176,30892367859.00,1334434083
4,2022-03-03,0.939003721,30158715639.00,952214634.6
4,2022-03-04,0.904602002,29070217142.00,846862261.2
4,2022-03-05,0.843800518,27092657207.00,929386636.1
4,2022-03-06,0.867034735,27767699998.00,699482297.5
4,2022-03-07,0.825259359,26438548436.00,617464962.1
4,2022-03-08,0.797523073,25566969906.00,882304115.2
4,2022-03-09,0.801914123,25692133992.00,835120211.2
4,2022-03-10,0.849532518,27249486596.00,862901845.7
4,2022-03-11,0.807752384,25889503942.00,798878328.3
4,2022-03-12,0.790632599,25428798152.00,634486808.5
4,2022-03-13,0.791491912,25434710292.00,391552569.5
4,2022-03-14,0.792262534,25355708728.00,592731497.6
4,2022-03-15,0.803811432,25728914895.00,715538424.6
4,2022-03-16,0.800408114,25719829389.00,672590089.5
4,2022-03-17,0.838234132,26541616927.00,969717592
4,2022-03-18,0.837682847,26836330496.00,731533657.9
4,2022-03-19,0.854059315,27401653000.00,633235447
4,2022-03-20,0.901140942,28829284961.00,874463958.4
4,2022-03-21,0.877226841,28148726945.00,750486958.8
4,2022-03-22,0.915720852,29195679346.00,921246829.6
4,2022-03-23,0.975749219,31106610233.00,1339383878
4,2022-03-24,1.104331532,35144269548.00,2721873859
4,2022-03-25,1.128119714,36174727483.00,2818931373
4,2022-03-26,1.097677029,35230742774.00,2014405027
4,2022-03-27,1.150391164,36962552853.00,1262708851
4,2022-03-28,1.179162614,37732296889.00,1183071934
4,2022-03-29,1.16829454,37863693778.00,2092616377
4,2022-03-30,1.190232688,38100498122.00,1575619799
4,2022-03-31,1.190170973,38244803203.00,1355237416
4,2022-04-01,1.143229404,36564438554.00,1624760196
4,2022-04-02,1.164816297,37319104973.00,1563230563
4,2022-04-03,1.159106233,37298700193.00,1120502103
4,2022-04-04,1.1842487,37950775794.00,915587874.8
4,2022-04-05,1.212733619,38870321080.00,2253384085
4,2022-04-06,1.170750531,37632239200.00,1081488584
4,2022-04-07,1.054391879,34026993429.00,1605538955
4,2022-04-08,1.09306342,35050598645.00,1084344265
4,2022-04-09,1.028090155,32831866551.00,888344049.6
4,2022-04-10,1.046064334,33449118882.00,605121783.4
4,2022-04-11,1.03340723,33247148815.00,583476514.1
4,2022-04-12,0.92254299,29698618696.00,1291467594
4,2022-04-13,0.957210778,30694294775.00,1020547948
4,2022-04-14,0.976213631,31303049352.00,751454569.7
4,2022-04-15,0.933346487,29929053080.00,796807126.1
4,2022-04-16,0.956217235,30654197035.00,592228137.5
4,2022-04-17,0.954054575,30647912430.00,429049344.1
4,2022-04-18,0.917293123,29413227467.00,466973239.1
4,2022-04-19,0.937322646,30056554133.00,1046894125
4,2022-04-20,0.952903656,30551736664.00,715780087.3
4,2022-04-21,0.937282552,30042032727.00,759001703.4
4,2022-04-22,0.910711684,29145834793.00,789238228.5
4,2022-04-23,0.907674243,29120277968.00,671459995.1
4,2022-04-24,0.889557778,28579847077.00,391087546.5
4,2022-04-25,0.886249891,28439931065.00,435930790.7
4,2022-04-26,0.899077526,28810400546.00,1092611693
4,2022-04-27,0.827660958,26572384251.00,937366070.2
4,2022-04-28,0.840859136,26970724275.00,861148771.4
4,2022-04-29,0.842936602,27003290039.00,766789277.9
4,2022-04-30,0.806221762,25935835072.00,794628783.3
4,2022-05-01,0.758064281,24181808101.00,787135961.9
4,2022-05-02,0.790253017,25340561983.00,861447579.8
4,2022-05-03,0.78305076,25069143084.00,738951709.1
4,2022-05-04,0.772802566,24780988986.00,595809898.2
4,2022-05-05,0.895928043,28751156734.00,1380775101
4,2022-05-06,0.792969416,25432773607.00,1660085406
4,2022-05-07,0.786089986,26584156718.00,1197670447
4,2022-05-08,0.764096862,25894707554.00,715282757.4
4,2022-05-09,0.740989368,25075364018.00,994024088.2
4,2022-05-10,0.61629658,20913667251.00,2106558355
4,2022-05-11,0.629408287,21201814152.00,2117411075
4,2022-05-12,0.516381811,16938551697.00,2453060223
4,2022-05-13,0.47537764,16116047161.00,2590169979
4,2022-05-14,0.52994734,17889561170.00,1791950377
4,2022-05-15,0.541135485,18236404473.00,975136542.4
4,2022-05-16,0.597732331,20211047770.00,922868708.5
4,2022-05-17,0.557292349,18840988244.00,1094571216
4,2022-05-18,0.579367248,19627472576.00,826573979
4,2022-05-19,0.506994925,17162201163.00,806419307
4,2022-05-20,0.534898458,18099222176.00,830096519.5
4,2022-05-21,0.518369449,17533911905.00,634853511.5
4,2022-05-22,0.529492019,17907559108.00,356628251
4,2022-05-23,0.543298407,18382284486.00,421346256
4,2022-05-24,0.513930049,17359814467.00,640897589.9
4,2022-05-25,0.521399625,17625461350.00,548214539.1
4,2022-05-26,0.514349884,17398748801.00,462766230.3
4,2022-05-27,0.482851638,16364002617.00,744867891.2
4,2022-05-28,0.455836051,15376990672.00,806316121.1
4,2022-05-29,0.466431686,15820886951.00,379559254.7
4,2022-05-30,0.481823797,16291452374.00,374779227.1
4,2022-05-31,0.570663668,19316903360.00,1005116302
4,2022-06-01,0.630825077,21403006491.00,2809963269
4,2022-06-02,0.553677984,18744362732.00,1272220536
4,2022-06-03,0.586998488,19880524128.00,1148916330
4,2022-06-04,0.560225538,18946974768.00,827381308.9
4,2022-06-05,0.566871669,19061063640.00,492620235.8
4,2022-06-06,0.567628065,19252585858.00,417600832.8
4,2022-06-07,0.608145152,20641927010.00,1318274802
4,2022-06-08,0.616900512,20863737286.00,1346099449
4,2022-06-09,0.642621452,21733626217.00,1579935267
4,2022-06-10,0.632854715,21414878399.00,858777542.4
4,2022-06-11,0.574788916,19451246647.00,1027706323
4,2022-06-12,0.554015056,18703983407.00,1073933690
4,2022-06-13,0.502398782,17023647989.00,1293077700
4,2022-06-14,0.461421558,15528588225.00,2259176776
4,2022-06-15,0.485459186,16414271851.00,2064049915
4,2022-06-16,0.532564038,17959119805.00,2198550477
4,2022-06-17,0.475839096,16118020968.00,1166873169
4,2022-06-18,0.488402289,16517893642.00,818801818.7
4,2022-06-19,0.457889958,15431066873.00,1177664753
4,2022-06-20,0.483829363,16276345714.00,1022208857
4,2022-06-21,0.492764454,16715183294.00,1017220562
4,2022-06-22,0.479991159,16226255963.00,953739373.1
4,2022-06-23,0.459334207,15527121222.00,780350426.5
4,2022-06-24,0.480336624,16255800328.00,696825811.8
4,2022-06-25,0.502650377,17038833814.00,926847204.9
4,2022-06-26,0.498274813,16869524880.00,625318461.2
4,2022-06-27,0.491416623,16623658890.00,810306470.2
4,2022-06-28,0.486746117,16456993692.00,677084429.9
4,2022-06-29,0.470182478,15864801949.00,683911729.4
4,2022-06-30,0.46519718,15747671035.00,724334193.8
4,2022-07-01,0.454697299,15248112249.00,824504186
4,2022-07-02,0.450846796,15336638275.00,772454995.6
4,2022-07-03,0.457455268,15484756835.00,486237372.9
4,2022-07-04,0.456955552,15446861108.00,435385002.5
4,2022-07-05,0.46935811,15856014567.00,793591269.2
4,2022-07-06,0.457366387,15459445604.00,748809018
4,2022-07-07,0.462568181,15639819201.00,622876393.9
4,2022-07-08,0.478340812,16218380750.00,631266505.7
4,2022-07-09,0.471140249,15950017979.00,839958170.8
4,2022-07-10,0.478738067,16212837852.00,658153260
4,2022-07-11,0.463376293,15681229639.00,607755140.2
4,2022-07-12,0.435901936,14760113240.00,716352186
4,2022-07-13,0.420516187,14313569195.00,582880645.4
4,2022-07-14,0.437571732,14797283958.00,895826599.1
4,2022-07-15,0.441362818,14943454279.00,735765607.6
4,2022-07-16,0.442463537,14953534950.00,675020078.9
4,2022-07-17,0.456915864,15444621245.00,592906148.2
4,2022-07-18,0.448244532,15219619231.00,635834402.5
4,2022-07-19,0.491514595,16593812798.00,1487025377
4,2022-07-20,0.515409895,17440738301.00,1476504249
4,2022-07-21,0.49208029,16685743726.00,1464714071
4,2022-07-22,0.500011246,16943428135.00,946813840.5
4,2022-07-23,0.483942013,16342041084.00,778656829.8
4,2022-07-24,0.518766127,17526372893.00,845507411.1
4,2022-07-25,0.514675642,17504344264.00,914299114.4
4,2022-07-26,0.478270672,16303401123.00,734819368.1
4,2022-07-27,0.467789389,15833042011.00,775020107.2
4,2022-07-28,0.50918805,17200487925.00,1020763454
4,2022-07-29,0.513909135,17351452032.00,1228761151
4,2022-07-30,0.525656893,17944907096.00,1414352057
4,2022-07-31,0.526478466,17764182817.00,1135684897
4,2022-08-01,0.518323483,17550498086.00,750223549.2
4,2022-08-02,0.513526959,17347867527.00,661301555.3
4,2022-08-03,0.4999611,16978007491.00,719111180.5
4,2022-08-04,0.502659401,16997573339.00,557951652.2
4,2022-08-05,0.502382038,16952714475.00,504318910.1
4,2022-08-06,0.517418092,17481580238.00,545010350.8
4,2022-08-07,0.512866009,17363035060.00,372928511.5
4,2022-08-08,0.528960233,17891440238.00,484163038
4,2022-08-09,0.537455065,18177212772.00,751185478.2
4,2022-08-10,0.516259443,17443295979.00,620444997.5
4,2022-08-11,0.537791491,18170907379.00,752169685.1
4,2022-08-12,0.531631491,17990239681.00,729375747.2
4,2022-08-13,0.541838359,18303954513.00,522563815.8
4,2022-08-14,0.561649125,18995496380.00,881421106.6
4,2022-08-15,0.572379174,19376950921.00,1095775521
4,2022-08-16,0.552458698,18697412375.00,823679937.8
4,2022-08-17,0.559785001,18927844549.00,680713342.8
4,2022-08-18,0.539301607,18212548966.00,996531852.8
4,2022-08-19,0.514486881,17412399057.00,574175563.3
4,2022-08-20,0.452547221,15264620469.00,1131869911
4,2022-08-21,0.45216524,15287373243.00,712605130.6
4,2022-08-22,0.464937358,15737082240.00,572942227.2
4,2022-08-23,0.461039668,15558968018.00,652365391
4,2022-08-24,0.466197241,15758641592.00,496523434.9
